ID,City,lat,lon,date,temp,description,clouds,pop
0,Mont Saint Michel,48.6359541,-1.511459954959514,2023-07-23,21.21,moderate rain,100,0.98
0,Mont Saint Michel,48.6359541,-1.511459954959514,2023-07-23,20.09,moderate rain,100,0.98
0,Mont Saint Michel,48.6359541,-1.511459954959514,2023-07-23,18.34,light rain,100,1.0
0,Mont Saint Michel,48.6359541,-1.511459954959514,2023-07-24,15.32,light rain,64,1.0
0,Mont Saint Michel,48.6359541,-1.511459954959514,2023-07-24,15.56,light rain,65,0.36
0,Mont Saint Michel,48.6359541,-1.511459954959514,2023-07-24,15.27,broken clouds,83,0.04
0,Mont Saint Michel,48.6359541,-1.511459954959514,2023-07-24,19.06,broken clouds,76,0.07
0,Mont Saint Michel,48.6359541,-1.511459954959514,2023-07-24,21.49,light rain,60,0.54
0,Mont Saint Michel,48.6359541,-1.511459954959514,2023-07-24,20.86,light rain,23,0.61
0,Mont Saint Michel,48.6359541,-1.511459954959514,2023-07-24,18.78,few clouds,19,0.59
0,Mont Saint Michel,48.6359541,-1.511459954959514,2023-07-24,15.05,few clouds,24,0.56
0,Mont Saint Michel,48.6359541,-1.511459954959514,2023-07-25,14.35,light rain,43,0.58
0,Mont Saint Michel,48.6359541,-1.511459954959514,2023-07-25,14.78,light rain,94,0.34
0,Mont Saint Michel,48.6359541,-1.511459954959514,2023-07-25,14.47,broken clouds,61,0.34
0,Mont Saint Michel,48.6359541,-1.511459954959514,2023-07-25,17.41,light rain,37,0.52
0,Mont Saint Michel,48.6359541,-1.511459954959514,2023-07-25,19.48,few clouds,24,0.55
0,Mont Saint Michel,48.6359541,-1.511459954959514,2023-07-25,19.71,few clouds,19,0.06
0,Mont Saint Michel,48.6359541,-1.511459954959514,2023-07-25,17.92,scattered clouds,34,0.02
0,Mont Saint Michel,48.6359541,-1.511459954959514,2023-07-25,14.52,broken clouds,72,0.0
0,Mont Saint Michel,48.6359541,-1.511459954959514,2023-07-26,13.45,broken clouds,71,0.0
0,Mont Saint Michel,48.6359541,-1.511459954959514,2023-07-26,14.05,overcast clouds,89,0.08
0,Mont Saint Michel,48.6359541,-1.511459954959514,2023-07-26,14.88,light rain,94,0.32
0,Mont Saint Michel,48.6359541,-1.511459954959514,2023-07-26,18.2,light rain,100,0.6
0,Mont Saint Michel,48.6359541,-1.511459954959514,2023-07-26,20.5,light rain,99,0.83
0,Mont Saint Michel,48.6359541,-1.511459954959514,2023-07-26,19.91,overcast clouds,99,0.21
0,Mont Saint Michel,48.6359541,-1.511459954959514,2023-07-26,19.3,overcast clouds,99,0.21
0,Mont Saint Michel,48.6359541,-1.511459954959514,2023-07-26,17.65,overcast clouds,96,0.0
0,Mont Saint Michel,48.6359541,-1.511459954959514,2023-07-27,15.84,overcast clouds,90,0.0
0,Mont Saint Michel,48.6359541,-1.511459954959514,2023-07-27,16.75,broken clouds,79,0.0
0,Mont Saint Michel,48.6359541,-1.511459954959514,2023-07-27,17.77,overcast clouds,85,0.0
0,Mont Saint Michel,48.6359541,-1.511459954959514,2023-07-27,20.96,broken clouds,64,0.05
0,Mont Saint Michel,48.6359541,-1.511459954959514,2023-07-27,23.78,broken clouds,75,0.21
0,Mont Saint Michel,48.6359541,-1.511459954959514,2023-07-27,23.08,light rain,100,0.43
0,Mont Saint Michel,48.6359541,-1.511459954959514,2023-07-27,20.47,light rain,100,0.59
0,Mont Saint Michel,48.6359541,-1.511459954959514,2023-07-27,18.62,light rain,100,0.33
0,Mont Saint Michel,48.6359541,-1.511459954959514,2023-07-28,18.44,light rain,100,0.78
0,Mont Saint Michel,48.6359541,-1.511459954959514,2023-07-28,16.86,overcast clouds,100,0.17
0,Mont Saint Michel,48.6359541,-1.511459954959514,2023-07-28,16.66,broken clouds,79,0.29
0,Mont Saint Michel,48.6359541,-1.511459954959514,2023-07-28,19.37,light rain,88,0.29
0,Mont Saint Michel,48.6359541,-1.511459954959514,2023-07-28,22.0,overcast clouds,94,0.15
1,St Malo,48.649518,-2.0260409,2023-07-23,20.86,moderate rain,100,0.88
1,St Malo,48.649518,-2.0260409,2023-07-23,19.71,moderate rain,100,0.88
1,St Malo,48.649518,-2.0260409,2023-07-23,18.29,light rain,90,0.91
1,St Malo,48.649518,-2.0260409,2023-07-24,15.67,light rain,50,0.9
1,St Malo,48.649518,-2.0260409,2023-07-24,15.93,broken clouds,80,0.06
1,St Malo,48.649518,-2.0260409,2023-07-24,15.58,overcast clouds,90,0.1
1,St Malo,48.649518,-2.0260409,2023-07-24,18.25,broken clouds,57,0.16
1,St Malo,48.649518,-2.0260409,2023-07-24,19.6,light rain,42,0.55
1,St Malo,48.649518,-2.0260409,2023-07-24,18.63,light rain,22,0.44
1,St Malo,48.649518,-2.0260409,2023-07-24,17.91,few clouds,22,0.46
1,St Malo,48.649518,-2.0260409,2023-07-24,15.95,light rain,14,0.58
1,St Malo,48.649518,-2.0260409,2023-07-25,16.02,light rain,44,0.63
1,St Malo,48.649518,-2.0260409,2023-07-25,15.31,light rain,73,0.23
1,St Malo,48.649518,-2.0260409,2023-07-25,15.45,light rain,55,0.27
1,St Malo,48.649518,-2.0260409,2023-07-25,17.15,light rain,39,0.34
1,St Malo,48.649518,-2.0260409,2023-07-25,18.57,scattered clouds,26,0.26
1,St Malo,48.649518,-2.0260409,2023-07-25,17.61,scattered clouds,47,0.0
1,St Malo,48.649518,-2.0260409,2023-07-25,17.19,scattered clouds,45,0.0
1,St Malo,48.649518,-2.0260409,2023-07-25,15.28,overcast clouds,86,0.0
1,St Malo,48.649518,-2.0260409,2023-07-26,14.9,broken clouds,83,0.0
1,St Malo,48.649518,-2.0260409,2023-07-26,15.26,overcast clouds,99,0.32
1,St Malo,48.649518,-2.0260409,2023-07-26,16.04,light rain,100,0.39
1,St Malo,48.649518,-2.0260409,2023-07-26,18.58,light rain,98,0.46
1,St Malo,48.649518,-2.0260409,2023-07-26,18.97,light rain,99,0.48
1,St Malo,48.649518,-2.0260409,2023-07-26,19.71,light rain,100,0.36
1,St Malo,48.649518,-2.0260409,2023-07-26,19.27,light rain,100,0.36
1,St Malo,48.649518,-2.0260409,2023-07-26,17.7,overcast clouds,93,0.0
1,St Malo,48.649518,-2.0260409,2023-07-27,16.17,broken clouds,82,0.0
1,St Malo,48.649518,-2.0260409,2023-07-27,17.53,overcast clouds,90,0.0
1,St Malo,48.649518,-2.0260409,2023-07-27,17.32,broken clouds,81,0.0
1,St Malo,48.649518,-2.0260409,2023-07-27,19.95,overcast clouds,86,0.23
1,St Malo,48.649518,-2.0260409,2023-07-27,22.37,light rain,93,0.41
1,St Malo,48.649518,-2.0260409,2023-07-27,21.1,light rain,100,0.55
1,St Malo,48.649518,-2.0260409,2023-07-27,19.77,light rain,100,0.64
1,St Malo,48.649518,-2.0260409,2023-07-27,18.9,light rain,100,0.36
1,St Malo,48.649518,-2.0260409,2023-07-28,17.78,light rain,100,0.42
1,St Malo,48.649518,-2.0260409,2023-07-28,16.5,overcast clouds,99,0.06
1,St Malo,48.649518,-2.0260409,2023-07-28,16.55,broken clouds,66,0.14
1,St Malo,48.649518,-2.0260409,2023-07-28,19.31,overcast clouds,94,0.04
1,St Malo,48.649518,-2.0260409,2023-07-28,20.88,overcast clouds,95,0.0
2,Bayeux,49.2764624,-0.7024738,2023-07-23,19.14,moderate rain,100,0.87
2,Bayeux,49.2764624,-0.7024738,2023-07-23,18.6,moderate rain,100,0.83
2,Bayeux,49.2764624,-0.7024738,2023-07-23,16.63,moderate rain,91,0.87
2,Bayeux,49.2764624,-0.7024738,2023-07-24,15.89,light rain,91,0.87
2,Bayeux,49.2764624,-0.7024738,2023-07-24,13.9,light rain,54,0.29
2,Bayeux,49.2764624,-0.7024738,2023-07-24,14.38,broken clouds,64,0.06
2,Bayeux,49.2764624,-0.7024738,2023-07-24,17.68,overcast clouds,100,0.33
2,Bayeux,49.2764624,-0.7024738,2023-07-24,22.27,light rain,79,0.47
2,Bayeux,49.2764624,-0.7024738,2023-07-24,19.07,light rain,75,0.38
2,Bayeux,49.2764624,-0.7024738,2023-07-24,17.88,light rain,47,0.38
2,Bayeux,49.2764624,-0.7024738,2023-07-24,14.48,few clouds,20,0.07
2,Bayeux,49.2764624,-0.7024738,2023-07-25,14.68,light rain,46,0.46
2,Bayeux,49.2764624,-0.7024738,2023-07-25,14.53,light rain,100,0.7
2,Bayeux,49.2764624,-0.7024738,2023-07-25,14.44,light rain,87,0.84
2,Bayeux,49.2764624,-0.7024738,2023-07-25,17.18,light rain,22,0.81
2,Bayeux,49.2764624,-0.7024738,2023-07-25,18.82,light rain,19,0.88
2,Bayeux,49.2764624,-0.7024738,2023-07-25,19.38,light rain,65,0.41
2,Bayeux,49.2764624,-0.7024738,2023-07-25,18.94,scattered clouds,43,0.33
2,Bayeux,49.2764624,-0.7024738,2023-07-25,12.84,clear sky,6,0.0
2,Bayeux,49.2764624,-0.7024738,2023-07-26,11.8,scattered clouds,42,0.0
2,Bayeux,49.2764624,-0.7024738,2023-07-26,11.68,broken clouds,63,0.0
2,Bayeux,49.2764624,-0.7024738,2023-07-26,14.16,broken clouds,78,0.0
2,Bayeux,49.2764624,-0.7024738,2023-07-26,16.84,overcast clouds,100,0.07
2,Bayeux,49.2764624,-0.7024738,2023-07-26,19.9,light rain,100,0.28
2,Bayeux,49.2764624,-0.7024738,2023-07-26,21.72,light rain,98,0.26
2,Bayeux,49.2764624,-0.7024738,2023-07-26,19.78,overcast clouds,99,0.0
2,Bayeux,49.2764624,-0.7024738,2023-07-26,17.64,overcast clouds,99,0.0
2,Bayeux,49.2764624,-0.7024738,2023-07-27,15.87,overcast clouds,99,0.0
2,Bayeux,49.2764624,-0.7024738,2023-07-27,15.86,overcast clouds,100,0.0
2,Bayeux,49.2764624,-0.7024738,2023-07-27,17.39,overcast clouds,100,0.0
2,Bayeux,49.2764624,-0.7024738,2023-07-27,19.28,overcast clouds,98,0.0
2,Bayeux,49.2764624,-0.7024738,2023-07-27,22.01,light rain,99,0.41
2,Bayeux,49.2764624,-0.7024738,2023-07-27,19.97,light rain,100,0.56
2,Bayeux,49.2764624,-0.7024738,2023-07-27,20.67,light rain,100,0.64
2,Bayeux,49.2764624,-0.7024738,2023-07-27,18.48,light rain,100,0.47
2,Bayeux,49.2764624,-0.7024738,2023-07-28,17.62,light rain,100,0.64
2,Bayeux,49.2764624,-0.7024738,2023-07-28,16.06,overcast clouds,100,0.09
2,Bayeux,49.2764624,-0.7024738,2023-07-28,16.74,overcast clouds,96,0.02
2,Bayeux,49.2764624,-0.7024738,2023-07-28,19.16,light rain,89,0.36
2,Bayeux,49.2764624,-0.7024738,2023-07-28,20.05,light rain,93,0.4
3,Le Havre,49.4938975,0.1079732,2023-07-23,19.51,heavy intensity rain,75,0.9
3,Le Havre,49.4938975,0.1079732,2023-07-23,19.19,moderate rain,83,0.9
3,Le Havre,49.4938975,0.1079732,2023-07-23,18.18,moderate rain,92,0.94
3,Le Havre,49.4938975,0.1079732,2023-07-24,17.19,light rain,84,0.9
3,Le Havre,49.4938975,0.1079732,2023-07-24,16.55,light rain,61,0.42
3,Le Havre,49.4938975,0.1079732,2023-07-24,16.51,light rain,56,0.39
3,Le Havre,49.4938975,0.1079732,2023-07-24,17.15,light rain,100,0.4
3,Le Havre,49.4938975,0.1079732,2023-07-24,18.68,light rain,98,0.62
3,Le Havre,49.4938975,0.1079732,2023-07-24,18.94,light rain,18,0.35
3,Le Havre,49.4938975,0.1079732,2023-07-24,18.52,few clouds,13,0.3
3,Le Havre,49.4938975,0.1079732,2023-07-24,15.7,clear sky,6,0.02
3,Le Havre,49.4938975,0.1079732,2023-07-25,15.56,light rain,28,0.29
3,Le Havre,49.4938975,0.1079732,2023-07-25,15.4,light rain,100,0.65
3,Le Havre,49.4938975,0.1079732,2023-07-25,14.93,light rain,99,0.92
3,Le Havre,49.4938975,0.1079732,2023-07-25,15.82,light rain,97,0.87
3,Le Havre,49.4938975,0.1079732,2023-07-25,17.61,light rain,66,0.85
3,Le Havre,49.4938975,0.1079732,2023-07-25,18.11,few clouds,20,0.34
3,Le Havre,49.4938975,0.1079732,2023-07-25,17.45,few clouds,18,0.3
3,Le Havre,49.4938975,0.1079732,2023-07-25,16.11,clear sky,1,0.0
3,Le Havre,49.4938975,0.1079732,2023-07-26,15.91,few clouds,20,0.0
3,Le Havre,49.4938975,0.1079732,2023-07-26,15.2,overcast clouds,92,0.0
3,Le Havre,49.4938975,0.1079732,2023-07-26,14.99,broken clouds,84,0.0
3,Le Havre,49.4938975,0.1079732,2023-07-26,16.81,overcast clouds,99,0.0
3,Le Havre,49.4938975,0.1079732,2023-07-26,18.34,overcast clouds,97,0.0
3,Le Havre,49.4938975,0.1079732,2023-07-26,19.54,light rain,65,0.37
3,Le Havre,49.4938975,0.1079732,2023-07-26,18.6,broken clouds,76,0.03
3,Le Havre,49.4938975,0.1079732,2023-07-26,18.63,overcast clouds,96,0.0
3,Le Havre,49.4938975,0.1079732,2023-07-27,18.16,overcast clouds,98,0.0
3,Le Havre,49.4938975,0.1079732,2023-07-27,17.43,overcast clouds,100,0.0
3,Le Havre,49.4938975,0.1079732,2023-07-27,17.43,overcast clouds,100,0.0
3,Le Havre,49.4938975,0.1079732,2023-07-27,19.76,overcast clouds,100,0.0
3,Le Havre,49.4938975,0.1079732,2023-07-27,21.91,overcast clouds,100,0.26
3,Le Havre,49.4938975,0.1079732,2023-07-27,19.97,light rain,100,0.44
3,Le Havre,49.4938975,0.1079732,2023-07-27,19.92,light rain,100,0.68
3,Le Havre,49.4938975,0.1079732,2023-07-27,19.09,light rain,100,0.78
3,Le Havre,49.4938975,0.1079732,2023-07-28,18.62,light rain,100,0.68
3,Le Havre,49.4938975,0.1079732,2023-07-28,18.07,light rain,100,0.24
3,Le Havre,49.4938975,0.1079732,2023-07-28,17.7,light rain,100,0.22
3,Le Havre,49.4938975,0.1079732,2023-07-28,18.6,light rain,84,0.24
3,Le Havre,49.4938975,0.1079732,2023-07-28,18.77,light rain,87,0.21
4,Rouen,49.4404591,1.0939658,2023-07-23,20.82,moderate rain,100,1.0
4,Rouen,49.4404591,1.0939658,2023-07-23,20.01,moderate rain,100,1.0
4,Rouen,49.4404591,1.0939658,2023-07-23,18.62,moderate rain,100,0.98
4,Rouen,49.4404591,1.0939658,2023-07-24,17.08,light rain,99,1.0
4,Rouen,49.4404591,1.0939658,2023-07-24,14.94,light rain,64,0.57
4,Rouen,49.4404591,1.0939658,2023-07-24,15.28,light rain,65,0.61
4,Rouen,49.4404591,1.0939658,2023-07-24,17.43,broken clouds,73,0.26
4,Rouen,49.4404591,1.0939658,2023-07-24,20.66,overcast clouds,86,0.3
4,Rouen,49.4404591,1.0939658,2023-07-24,22.0,light rain,61,0.8
4,Rouen,49.4404591,1.0939658,2023-07-24,19.77,light rain,49,0.8
4,Rouen,49.4404591,1.0939658,2023-07-24,14.09,few clouds,17,0.32
4,Rouen,49.4404591,1.0939658,2023-07-25,12.51,few clouds,20,0.28
4,Rouen,49.4404591,1.0939658,2023-07-25,13.11,light rain,84,0.32
4,Rouen,49.4404591,1.0939658,2023-07-25,13.12,light rain,92,0.83
4,Rouen,49.4404591,1.0939658,2023-07-25,17.66,overcast clouds,97,0.19
4,Rouen,49.4404591,1.0939658,2023-07-25,20.69,light rain,97,0.39
4,Rouen,49.4404591,1.0939658,2023-07-25,20.32,light rain,72,0.39
4,Rouen,49.4404591,1.0939658,2023-07-25,18.82,light rain,46,0.39
4,Rouen,49.4404591,1.0939658,2023-07-25,13.14,clear sky,4,0.0
4,Rouen,49.4404591,1.0939658,2023-07-26,11.78,few clouds,19,0.0
4,Rouen,49.4404591,1.0939658,2023-07-26,11.09,broken clouds,51,0.0
4,Rouen,49.4404591,1.0939658,2023-07-26,12.97,broken clouds,58,0.0
4,Rouen,49.4404591,1.0939658,2023-07-26,18.02,broken clouds,76,0.0
4,Rouen,49.4404591,1.0939658,2023-07-26,20.77,broken clouds,83,0.0
4,Rouen,49.4404591,1.0939658,2023-07-26,22.13,light rain,82,0.61
4,Rouen,49.4404591,1.0939658,2023-07-26,21.13,light rain,91,0.28
4,Rouen,49.4404591,1.0939658,2023-07-26,17.01,overcast clouds,100,0.0
4,Rouen,49.4404591,1.0939658,2023-07-27,17.14,overcast clouds,98,0.0
4,Rouen,49.4404591,1.0939658,2023-07-27,16.49,overcast clouds,100,0.0
4,Rouen,49.4404591,1.0939658,2023-07-27,16.46,overcast clouds,100,0.0
4,Rouen,49.4404591,1.0939658,2023-07-27,19.03,overcast clouds,100,0.0
4,Rouen,49.4404591,1.0939658,2023-07-27,24.75,overcast clouds,91,0.0
4,Rouen,49.4404591,1.0939658,2023-07-27,25.93,overcast clouds,100,0.14
4,Rouen,49.4404591,1.0939658,2023-07-27,21.3,overcast clouds,100,0.16
4,Rouen,49.4404591,1.0939658,2023-07-27,18.78,light rain,100,0.39
4,Rouen,49.4404591,1.0939658,2023-07-28,17.87,light rain,99,0.31
4,Rouen,49.4404591,1.0939658,2023-07-28,18.16,light rain,100,0.34
4,Rouen,49.4404591,1.0939658,2023-07-28,18.0,light rain,100,0.38
4,Rouen,49.4404591,1.0939658,2023-07-28,20.65,light rain,90,0.64
4,Rouen,49.4404591,1.0939658,2023-07-28,23.42,light rain,90,0.53
5,Paris,48.8534951,2.3483915,2023-07-23,22.61,moderate rain,100,0.67
5,Paris,48.8534951,2.3483915,2023-07-23,22.37,light rain,99,0.67
5,Paris,48.8534951,2.3483915,2023-07-23,20.56,light rain,100,0.64
5,Paris,48.8534951,2.3483915,2023-07-24,18.74,overcast clouds,99,0.47
5,Paris,48.8534951,2.3483915,2023-07-24,17.48,light rain,98,0.83
5,Paris,48.8534951,2.3483915,2023-07-24,17.84,light rain,95,0.91
5,Paris,48.8534951,2.3483915,2023-07-24,20.9,scattered clouds,48,0.05
5,Paris,48.8534951,2.3483915,2023-07-24,23.06,broken clouds,67,0.03
5,Paris,48.8534951,2.3483915,2023-07-24,23.19,overcast clouds,87,0.03
5,Paris,48.8534951,2.3483915,2023-07-24,20.03,light rain,86,0.39
5,Paris,48.8534951,2.3483915,2023-07-24,17.86,light rain,98,0.96
5,Paris,48.8534951,2.3483915,2023-07-25,16.66,moderate rain,99,0.93
5,Paris,48.8534951,2.3483915,2023-07-25,15.23,moderate rain,99,0.77
5,Paris,48.8534951,2.3483915,2023-07-25,14.02,light rain,98,1.0
5,Paris,48.8534951,2.3483915,2023-07-25,14.23,light rain,99,0.6
5,Paris,48.8534951,2.3483915,2023-07-25,20.71,overcast clouds,90,0.44
5,Paris,48.8534951,2.3483915,2023-07-25,20.75,overcast clouds,93,0.11
5,Paris,48.8534951,2.3483915,2023-07-25,19.85,overcast clouds,91,0.1
5,Paris,48.8534951,2.3483915,2023-07-25,17.13,scattered clouds,44,0.05
5,Paris,48.8534951,2.3483915,2023-07-26,15.84,scattered clouds,46,0.03
5,Paris,48.8534951,2.3483915,2023-07-26,14.28,scattered clouds,42,0.0
5,Paris,48.8534951,2.3483915,2023-07-26,15.37,broken clouds,60,0.0
5,Paris,48.8534951,2.3483915,2023-07-26,19.1,overcast clouds,91,0.0
5,Paris,48.8534951,2.3483915,2023-07-26,19.34,overcast clouds,86,0.0
5,Paris,48.8534951,2.3483915,2023-07-26,21.13,overcast clouds,89,0.02
5,Paris,48.8534951,2.3483915,2023-07-26,20.76,overcast clouds,92,0.0
5,Paris,48.8534951,2.3483915,2023-07-26,18.95,overcast clouds,100,0.0
5,Paris,48.8534951,2.3483915,2023-07-27,18.4,overcast clouds,97,0.0
5,Paris,48.8534951,2.3483915,2023-07-27,18.18,overcast clouds,99,0.0
5,Paris,48.8534951,2.3483915,2023-07-27,17.58,overcast clouds,97,0.0
5,Paris,48.8534951,2.3483915,2023-07-27,22.45,broken clouds,74,0.0
5,Paris,48.8534951,2.3483915,2023-07-27,27.04,scattered clouds,41,0.0
5,Paris,48.8534951,2.3483915,2023-07-27,29.13,clear sky,0,0.0
5,Paris,48.8534951,2.3483915,2023-07-27,27.74,clear sky,4,0.0
5,Paris,48.8534951,2.3483915,2023-07-27,22.84,overcast clouds,100,0.0
5,Paris,48.8534951,2.3483915,2023-07-28,20.25,overcast clouds,91,0.0
5,Paris,48.8534951,2.3483915,2023-07-28,18.81,light rain,96,0.22
5,Paris,48.8534951,2.3483915,2023-07-28,18.06,light rain,98,0.69
5,Paris,48.8534951,2.3483915,2023-07-28,18.67,light rain,100,1.0
5,Paris,48.8534951,2.3483915,2023-07-28,19.93,light rain,99,1.0
6,Amiens,49.8941708,2.2956951,2023-07-23,19.87,light rain,100,1.0
6,Amiens,49.8941708,2.2956951,2023-07-23,19.29,moderate rain,100,1.0
6,Amiens,49.8941708,2.2956951,2023-07-23,18.21,moderate rain,100,1.0
6,Amiens,49.8941708,2.2956951,2023-07-24,17.19,moderate rain,100,1.0
6,Amiens,49.8941708,2.2956951,2023-07-24,16.12,light rain,89,0.77
6,Amiens,49.8941708,2.2956951,2023-07-24,16.04,light rain,62,0.86
6,Amiens,49.8941708,2.2956951,2023-07-24,19.22,light rain,54,0.32
6,Amiens,49.8941708,2.2956951,2023-07-24,20.46,light rain,63,0.49
6,Amiens,49.8941708,2.2956951,2023-07-24,19.96,light rain,86,0.76
6,Amiens,49.8941708,2.2956951,2023-07-24,19.61,light rain,56,0.74
6,Amiens,49.8941708,2.2956951,2023-07-24,13.6,few clouds,15,0.17
6,Amiens,49.8941708,2.2956951,2023-07-25,12.26,scattered clouds,33,0.13
6,Amiens,49.8941708,2.2956951,2023-07-25,13.15,overcast clouds,97,0.08
6,Amiens,49.8941708,2.2956951,2023-07-25,13.69,overcast clouds,99,0.28
6,Amiens,49.8941708,2.2956951,2023-07-25,18.16,overcast clouds,97,0.05
6,Amiens,49.8941708,2.2956951,2023-07-25,21.33,overcast clouds,90,0.03
6,Amiens,49.8941708,2.2956951,2023-07-25,21.18,broken clouds,60,0.0
6,Amiens,49.8941708,2.2956951,2023-07-25,18.94,scattered clouds,39,0.0
6,Amiens,49.8941708,2.2956951,2023-07-25,12.79,clear sky,1,0.0
6,Amiens,49.8941708,2.2956951,2023-07-26,11.42,clear sky,2,0.0
6,Amiens,49.8941708,2.2956951,2023-07-26,10.98,broken clouds,57,0.0
6,Amiens,49.8941708,2.2956951,2023-07-26,13.33,scattered clouds,47,0.0
6,Amiens,49.8941708,2.2956951,2023-07-26,19.38,broken clouds,56,0.0
6,Amiens,49.8941708,2.2956951,2023-07-26,21.03,broken clouds,58,0.0
6,Amiens,49.8941708,2.2956951,2023-07-26,21.92,overcast clouds,86,0.08
6,Amiens,49.8941708,2.2956951,2023-07-26,20.44,light rain,89,0.24
6,Amiens,49.8941708,2.2956951,2023-07-26,16.71,light rain,100,0.2
6,Amiens,49.8941708,2.2956951,2023-07-27,16.01,overcast clouds,100,0.0
6,Amiens,49.8941708,2.2956951,2023-07-27,16.42,overcast clouds,98,0.0
6,Amiens,49.8941708,2.2956951,2023-07-27,17.35,overcast clouds,99,0.0
6,Amiens,49.8941708,2.2956951,2023-07-27,20.4,overcast clouds,100,0.0
6,Amiens,49.8941708,2.2956951,2023-07-27,22.06,overcast clouds,97,0.0
6,Amiens,49.8941708,2.2956951,2023-07-27,23.84,overcast clouds,95,0.07
6,Amiens,49.8941708,2.2956951,2023-07-27,19.43,overcast clouds,98,0.23
6,Amiens,49.8941708,2.2956951,2023-07-27,18.55,overcast clouds,100,0.05
6,Amiens,49.8941708,2.2956951,2023-07-28,17.9,overcast clouds,98,0.0
6,Amiens,49.8941708,2.2956951,2023-07-28,17.21,light rain,100,0.27
6,Amiens,49.8941708,2.2956951,2023-07-28,18.33,light rain,100,0.23
6,Amiens,49.8941708,2.2956951,2023-07-28,20.71,light rain,100,0.72
6,Amiens,49.8941708,2.2956951,2023-07-28,21.43,light rain,95,0.92
7,Lille,50.6365654,3.0635282,2023-07-23,20.24,light rain,75,0.87
7,Lille,50.6365654,3.0635282,2023-07-23,19.53,light rain,83,0.87
7,Lille,50.6365654,3.0635282,2023-07-23,18.33,light rain,91,0.63
7,Lille,50.6365654,3.0635282,2023-07-24,16.96,moderate rain,100,0.79
7,Lille,50.6365654,3.0635282,2023-07-24,16.28,light rain,100,0.64
7,Lille,50.6365654,3.0635282,2023-07-24,16.71,light rain,88,0.64
7,Lille,50.6365654,3.0635282,2023-07-24,19.78,light rain,32,0.57
7,Lille,50.6365654,3.0635282,2023-07-24,21.4,light rain,48,0.62
7,Lille,50.6365654,3.0635282,2023-07-24,18.98,light rain,81,0.96
7,Lille,50.6365654,3.0635282,2023-07-24,17.82,light rain,73,0.92
7,Lille,50.6365654,3.0635282,2023-07-24,13.61,few clouds,19,0.0
7,Lille,50.6365654,3.0635282,2023-07-25,12.58,few clouds,18,0.0
7,Lille,50.6365654,3.0635282,2023-07-25,14.09,overcast clouds,87,0.0
7,Lille,50.6365654,3.0635282,2023-07-25,14.31,overcast clouds,88,0.0
7,Lille,50.6365654,3.0635282,2023-07-25,18.2,overcast clouds,98,0.0
7,Lille,50.6365654,3.0635282,2023-07-25,19.65,overcast clouds,99,0.0
7,Lille,50.6365654,3.0635282,2023-07-25,20.85,overcast clouds,96,0.0
7,Lille,50.6365654,3.0635282,2023-07-25,18.38,overcast clouds,87,0.0
7,Lille,50.6365654,3.0635282,2023-07-25,15.33,broken clouds,73,0.09
7,Lille,50.6365654,3.0635282,2023-07-26,12.54,broken clouds,59,0.06
7,Lille,50.6365654,3.0635282,2023-07-26,12.05,clear sky,10,0.02
7,Lille,50.6365654,3.0635282,2023-07-26,14.29,few clouds,15,0.0
7,Lille,50.6365654,3.0635282,2023-07-26,19.66,scattered clouds,49,0.0
7,Lille,50.6365654,3.0635282,2023-07-26,20.62,broken clouds,73,0.0
7,Lille,50.6365654,3.0635282,2023-07-26,21.56,overcast clouds,100,0.0
7,Lille,50.6365654,3.0635282,2023-07-26,21.55,overcast clouds,98,0.0
7,Lille,50.6365654,3.0635282,2023-07-26,17.78,overcast clouds,100,0.02
7,Lille,50.6365654,3.0635282,2023-07-27,17.38,overcast clouds,100,0.0
7,Lille,50.6365654,3.0635282,2023-07-27,16.99,light rain,100,0.23
7,Lille,50.6365654,3.0635282,2023-07-27,17.54,overcast clouds,100,0.08
7,Lille,50.6365654,3.0635282,2023-07-27,21.29,overcast clouds,100,0.0
7,Lille,50.6365654,3.0635282,2023-07-27,22.28,overcast clouds,100,0.0
7,Lille,50.6365654,3.0635282,2023-07-27,21.42,overcast clouds,100,0.22
7,Lille,50.6365654,3.0635282,2023-07-27,17.84,light rain,100,0.7
7,Lille,50.6365654,3.0635282,2023-07-27,18.16,light rain,99,0.4
7,Lille,50.6365654,3.0635282,2023-07-28,18.16,overcast clouds,98,0.04
7,Lille,50.6365654,3.0635282,2023-07-28,17.25,overcast clouds,97,0.0
7,Lille,50.6365654,3.0635282,2023-07-28,17.68,overcast clouds,98,0.0
7,Lille,50.6365654,3.0635282,2023-07-28,20.54,light rain,100,0.25
7,Lille,50.6365654,3.0635282,2023-07-28,24.02,light rain,96,0.55
8,Strasbourg,48.584614,7.7507127,2023-07-23,26.04,broken clouds,75,0.21
8,Strasbourg,48.584614,7.7507127,2023-07-23,25.42,broken clouds,83,0.12
8,Strasbourg,48.584614,7.7507127,2023-07-23,21.47,overcast clouds,91,0.12
8,Strasbourg,48.584614,7.7507127,2023-07-24,17.1,light rain,94,0.24
8,Strasbourg,48.584614,7.7507127,2023-07-24,16.0,light rain,96,0.23
8,Strasbourg,48.584614,7.7507127,2023-07-24,18.28,light rain,96,0.37
8,Strasbourg,48.584614,7.7507127,2023-07-24,19.2,light rain,100,0.99
8,Strasbourg,48.584614,7.7507127,2023-07-24,22.7,light rain,100,1.0
